input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
790 South Street,Unit 3A,Natural Gas,73.89,M948000790,WAREHOUSE,UNIT 3A790 SOUTH STREETGLASGOWG14 0SY,SUNFLOWER UK INDUSTRIAL PROPERTY IV LP,JEWSON LIMITED,"£31,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=790+South+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M948000790&PPRN=47013737&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=790+South+Street&searchtype=listing#results
750 South Street,Unit 4b,Natural Gas,70.31,M948000750,WAREHOUSE,UNIT 4A750 SOUTH STREETGLASGOWG14 0SY,SUNFLOWER UK INDUSTRIAL PROPERTY IV LP,MAKITA (UK) LTD,"£44,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=750+South+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M948000750&PPRN=47466154&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=750+South+Street&searchtype=listing#results
728 Anniesland Road,Metro,Natural Gas,62.14,K367800728,SUPERMARKET,728 ANNIESLAND ROADGLASGOWG14 0YU,LCP RETAIL LTD,TESCO STORES LTD,"£287,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=728+Anniesland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K367800728&PPRN=47010142&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=728+Anniesland+Road&searchtype=listing#results
36 Bulldale Street,Unit3,Natural Gas,77.29,K745200036,GROUND,36-8 BULLDALE STREETGLASGOWG14 0NA,STAG SCOTLAND LTD,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=36+Bulldale+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K745200036&PPRN=47007494&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=36+Bulldale+Street&searchtype=listing#results
36 Bulldale Street,unit8,Natural Gas,188,K745200036,GROUND,36-8 BULLDALE STREETGLASGOWG14 0NA,STAG SCOTLAND LTD,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=36+Bulldale+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K745200036&PPRN=47007494&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=36+Bulldale+Street&searchtype=listing#results
36 Bulldale Street,Unit1,Natural Gas,92.31,K745200036,GROUND,36-8 BULLDALE STREETGLASGOWG14 0NA,STAG SCOTLAND LTD,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=36+Bulldale+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K745200036&PPRN=47007494&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=36+Bulldale+Street&searchtype=listing#results
36 Bulldale Street,Unit2,Natural Gas,144.95,K745200036,GROUND,36-8 BULLDALE STREETGLASGOWG14 0NA,STAG SCOTLAND LTD,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=36+Bulldale+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K745200036&PPRN=47007494&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=36+Bulldale+Street&searchtype=listing#results
36 Bulldale Street,Unit7,Natural Gas,150.65,K745200036,GROUND,36-8 BULLDALE STREETGLASGOWG14 0NA,STAG SCOTLAND LTD,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=36+Bulldale+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K745200036&PPRN=47007494&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=36+Bulldale+Street&searchtype=listing#results
12 KINGSWAY COURT,SURGERY,Natural Gas,31.46,M008400012,SURGERY,12 KINGSWAY COURTGLASGOWG14 9DS,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,KINGSWAY MEDICAL PRACTICE,"£13,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=12+KINGSWAY+COURT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M008400012&PPRN=47342951&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=12+KINGSWAY+COURT&searchtype=listing#results
21 Duncan Avenue,Scotstoun Primary School Extension,Natural Gas,20.58,L270600021,SCHOOL,SCOTSTOUN PRIMARY21 DUNCAN AVENUEGLASGOWG14 9HN,GLASGOW CITY COUNCIL BUDGET SUPPORT OFFICER,,"£131,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=21+Duncan+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L270600021&PPRN=47012633&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=21+Duncan+Avenue&searchtype=listing#results
31 LYNEDOCH STREET,STOREY 0/1,Natural Gas,34.01,M238800031 F0G01,OFFICE,FLAT GROUND-131 LYNEDOCH STREETGLASGOWG3 6AA,NIC LTD T/A NICOLSON ACCOUNTANCY,,"£30,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=31+LYNEDOCH+STREET&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M238800031+F0G01&PPRN=47051930&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=31+LYNEDOCH+STREET&searchtype=listing#results
31 LYNEDOCH STREET,STOREY 0/1,Natural Gas,34.01,M238800031 00005,CAR SPACE,31 LYNEDOCH STREETGLASGOWG3 6AA,NIC LTD T/A NICOLSON ACCOUNTANCY,,"£1,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=31+LYNEDOCH+STREET&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M238800031+00005&PPRN=47497904&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=31+LYNEDOCH+STREET&searchtype=listing#results
3 LYNEDOCH PLACE,STOREY BASEMENT,Natural Gas,109.38,M238200004 F0203,OFFICE,FLAT 2-34 LYNEDOCH PLACEGLASGOWG3 6AB,VERSKO LTD,LYLE PILATES,"£1,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M238200004+F0203&PPRN=47529903&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing#results
3 LYNEDOCH PLACE,STOREY BASEMENT,Natural Gas,109.38,M238200004 F0301,OFFICE,FLAT 3-14 LYNEDOCH PLACEGLASGOWG3 6AB,VERSKO LTD,LO WORKS LTD,"£2,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M238200004+F0301&PPRN=47546077&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing#results
3 LYNEDOCH PLACE,STOREY BASEMENT,Natural Gas,109.38,M238200004 F0302,OFFICE,FLAT 3-24 LYNEDOCH PLACEGLASGOWG3 6AB,VERSKO LTD,NK ACCOUNTANTS LTD,"£1,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M238200004+F0302&PPRN=47546085&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+LYNEDOCH+PLACE&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 F0100,OFFICE,FLAT 123 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,UNICK CONSULTING LIMITED,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0100&PPRN=47046953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 F0200,OFFICE,FLAT 223 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM PROPERIES LTD,"£15,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0200&PPRN=47317922&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 F0300,OFFICE,FLAT 323 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM PROJECTS LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0300&PPRN=47046988&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 F0B00,DAY NURSERY,FLAT BASEMENT23 PARK CIRCUSGLASGOWG3 6AP,KPM RESIDENTIAL LIMITED,KPM RESIDENTIAL LTD,"£14,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0B00&PPRN=47373601&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 F0G00,OFFICE,FLAT GROUND23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,UNICK CONSULTING LIMITED,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0G00&PPRN=47046945&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 00005,CAR SPACES,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,,"£3,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00005&PPRN=47494379&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 00010,CAR SPACE,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM ESTATES LIMITED,"£1,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00010&PPRN=47494387&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY 1,Natural Gas,52.75,M585000023 00015,CAR SPACE,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,,"£1,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00015&PPRN=47494395&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 F0100,OFFICE,FLAT 123 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,UNICK CONSULTING LIMITED,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0100&PPRN=47046953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 F0200,OFFICE,FLAT 223 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM PROPERIES LTD,"£15,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0200&PPRN=47317922&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 F0300,OFFICE,FLAT 323 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM PROJECTS LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0300&PPRN=47046988&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 F0B00,DAY NURSERY,FLAT BASEMENT23 PARK CIRCUSGLASGOWG3 6AP,KPM RESIDENTIAL LIMITED,KPM RESIDENTIAL LTD,"£14,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0B00&PPRN=47373601&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 F0G00,OFFICE,FLAT GROUND23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,UNICK CONSULTING LIMITED,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0G00&PPRN=47046945&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 00005,CAR SPACES,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,,"£3,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00005&PPRN=47494379&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 00010,CAR SPACE,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM ESTATES LIMITED,"£1,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00010&PPRN=47494387&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,STOREY GROUND,Natural Gas,59.48,M585000023 00015,CAR SPACE,23 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,,"£1,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+00015&PPRN=47494395&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,FLAT 2,Natural Gas,64.78,M585000023 F0100,OFFICE,FLAT 123 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,UNICK CONSULTING LIMITED,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0100&PPRN=47046953&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
23 PARK CIRCUS,FLAT 2,Natural Gas,64.78,M585000023 F0200,OFFICE,FLAT 223 PARK CIRCUSGLASGOWG3 6AP,KPM COMMERCIAL LTD,KPM PROPERIES LTD,"£15,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M585000023+F0200&PPRN=47317922&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=23+PARK+CIRCUS&searchtype=listing#results
